date,tweetid,userid,username,text,coordinates
b'Tue Dec 19 12:14:32 +0000 2017',9.43092E+17,5895032,b'Wim van Rooijen',b'Het mag en kan wel wat sneller en dat is ook wat er vanaf nu met de introductie van nieuwe modellen van nagenoeg al\xe2\x80\xa6 https://t.co/CSWe7AyJXt',
b'Tue Dec 19 12:14:33 +0000 2017',9.43092E+17,9123222,b'\xca\x9c\xe1\xb4\x87\xca\x9f\xe1\xb4\x87\xc9\xb4\xe1\xb4\x80 \xe1\xb4\xa0\xe1\xb4\x80\xc9\xb4 \xe1\xb4\x8d\xe1\xb4\x80\xca\x80\xe1\xb4\x8d',b'Placebo live at Ziggo Dome Amsterdam | 2016 | @placeboworld @ziggodome\xe2\x80\xa6 https://t.co/TIfBQxqqMO',
b'Tue Dec 19 12:15:02 +0000 2017',9.43092E+17,29058504,b'Johann \xf0\x9f\x87\xae\xf0\x9f\x87\xa9',b'@MachinistASD Hij reedt iets te hard 127 in plaats van 45.',
b'Tue Dec 19 12:15:08 +0000 2017',9.43092E+17,2400195798,b'Minke van Dijk',b'Op \xc3\xa9\xc3\xa9n dag heel de randstad door voor meetings: love it. De kerstmuziek overal is als kers op de taart.',
b'Tue Dec 19 12:15:23 +0000 2017',9.43092E+17,2196849713,b'Alexander Pastoors',b'Many young U.S. men at high risk for HIV do not take anti-HIV pill | Article [AMP] | Reuters https://t.co/yBJWvUjyEa',
b'Tue Dec 19 12:15:29 +0000 2017',9.43092E+17,245400973,b'Geert Geel',b'@xynyxs Met die laatste zin heb je alles gezegd.',
b'Tue Dec 19 12:15:48 +0000 2017',9.43093E+17,125292498,b'KROMHAAN',b'\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb #vechtersbazen https://t.co/gYcl8wm9Dm',
b'Tue Dec 19 12:15:59 +0000 2017',9.43093E+17,9.07561E+17,b'Devid Watson',b'What Do We Get After Dialing #GmailPhoneNumber 1-866-359-6251?\n#GmailNumber\nhttps://t.co/EzBZNUSN4g',
b'Tue Dec 19 12:16:02 +0000 2017',9.43093E+17,3375579785,b'BrugOpen',b'De Elsbroekerbrug tussen Hillegom en Nieuw-Vennep ging zojuist open om 13:14. Zie https://t.co/a7OTStV3qU #brugopen',
b'Tue Dec 19 12:16:23 +0000 2017',9.43093E+17,7.32555E+17,b'Aad 168',"b'@Com4all Wat een gemis , gecondoleerd nog!\nMaak er n mooie kerst van!\xf0\x9f\x98\x98\nCheers!\xf0\x9f\x98\x87'",
b'Tue Dec 19 12:16:24 +0000 2017',9.43093E+17,8.6901E+17,b'\xd0\xa8\xd0\xb8\xd0\xb1\xd0\xb0-\xd1\x86\xd0\xb5\xd0\xbd\xd1\x82\xd1\x80 \xf0\x9f\x90\x88',b'\xd0\x9f\xd0\xb5\xd1\x82\xd1\x83\xd1\x88\xd0\xbe\xd0\xba \xd0\xbd\xd0\xb0 \xd0\xba\xd1\x80\xd0\xb5\xd1\x81\xd1\x82\xd0\xb5 https://t.co/nblU71Alao',
b'Tue Dec 19 12:16:28 +0000 2017',9.43093E+17,125292498,b'KROMHAAN',b'@TheFev \xf0\x9f\x98\x82die studio lijkt me in elk geval een vrij onneembare vesting vanmiddag',
b'Tue Dec 19 12:16:36 +0000 2017',9.43093E+17,5895032,b'Wim van Rooijen',b'\xe2\x80\x98Hunted\xe2\x80\x99 Hoe lang denk jij dat je \xe2\x80\x98onzichtbaar\xe2\x80\x99 bent? https://t.co/cVe0JMqjAO',
b'Tue Dec 19 12:16:56 +0000 2017',9.43093E+17,3228487353,b'andrew',b'Dat word liggen strakkies \xf0\x9f\x98\x81\xf0\x9f\x98\x81 https://t.co/dbiG3DVCbZ',
b'Tue Dec 19 12:17:00 +0000 2017',9.43093E+17,404619017,b'\xd9\x85\xd9\x86\xd8\xa7\xd8\xb1 \xd8\xa7\xd9\x84\xd8\xb5\xd9\x84\xd8\xa7\xd9\x84',"b""I'm at Amsterdam Airport @Schiphol in Schiphol, Noord-Holland https://t.co/KFyS1paYWh""",
b'Tue Dec 19 12:17:16 +0000 2017',9.43093E+17,226890976,b'Babusi',b'Need JL tweets as tarot cards https://t.co/AR8Z1G4zNy',
b'Tue Dec 19 12:17:28 +0000 2017',9.43093E+17,325548512,b'Ana\xc3\xafs Cortez-Reina',b'@mvanderKist @helena_is_here Misschien wel maar niet te verteren voor veel mensen.',
b'Tue Dec 19 12:17:42 +0000 2017',9.43093E+17,973814402,b'Cambridge Haarlem',b'Fijne middag! #cambridgeweightplan #cwphaarlem #gezond #fit #weightloss #healthy #lifestyle\xe2\x80\xa6 https://t.co/jgrdBjvoXA',
b'Tue Dec 19 12:18:08 +0000 2017',9.43093E+17,47361215,b'Matthijs Pontier',"b'OV-saldochecker is inbreuk op privacy https://t.co/upOs9PGAcz | #privacy #OVchipkaart\n""Datalek omdat er persoonlijk\xe2\x80\xa6 https://t.co/R5MlaW46WP'",
b'Tue Dec 19 12:18:11 +0000 2017',9.43093E+17,28377532,b'Guto',b'@vinirosindo @Danyel_Fagundes @Tiago_F5 @porralimao @armatos18 HAHAHHAHAHHAHAHAHAHAHAHA COMO ASSIM????????',
b'Tue Dec 19 12:18:54 +0000 2017',9.43093E+17,436407665,b'Scott Roberts',b'One of Amsterdam\xe2\x80\x99s many canals https://t.co/mClsodeN9j',
b'Tue Dec 19 12:19:34 +0000 2017',9.43093E+17,8.6901E+17,b'\xd0\xa8\xd0\xb8\xd0\xb1\xd0\xb0-\xd1\x86\xd0\xb5\xd0\xbd\xd1\x82\xd1\x80 \xf0\x9f\x90\x88',"b'\xd0\x9f\xd0\xb5\xd1\x80\xd0\xb2\xd1\x8b\xd0\xb9 \xd1\x80\xd0\xb5\xd1\x81\xd1\x82\xd0\xbe\xd1\x80\xd0\xb0\xd0\xbd, \xd0\xb2 \xd0\xba\xd0\xbe\xd1\x82\xd0\xbe\xd1\x80\xd0\xbe\xd0\xbc \xd0\xbf\xd0\xbe\xd0\xb4\xd0\xb0\xd1\x8e\xd1\x82 \xd0\xba\xd0\xb0\xd1\x80\xd0\xb0\xd0\xbd\xd0\xb4\xd0\xb0\xd1\x88\xd0\xb8 https://t.co/HIJkCYKASZ'",
b'Tue Dec 19 12:19:35 +0000 2017',9.43093E+17,545315964,b'Jordan Bolger',b'Tom Jones has some bangers yana',
b'Tue Dec 19 12:19:37 +0000 2017',9.43093E+17,299062921,b'Roya',"b'Een wolf in schaapskleren  #Pechtold,#D66 een geniepige partij,van #wilders is het duidelijk dat het ongedierte is,\xe2\x80\xa6 https://t.co/XfHMQgTVGV'",
b'Tue Dec 19 12:19:45 +0000 2017',9.43093E+17,402816969,b'\xe2\x99\x94 Pirasath Kirupa \xe2\x99\x94',b'@OfficialFPL WTF \xf0\x9f\x98\x82',
b'Tue Dec 19 12:20:18 +0000 2017',9.43094E+17,3228487353,b'andrew',b'Ik gooi jullie even uit de ether we gaan \xf0\x9f\x91\x8b\xf0\x9f\x91\x8b\xf0\x9f\x91\x8b\xf0\x9f\x91\x8b meld me weer op plaats van bestemming \xf0\x9f\x8c\x9e\xf0\x9f\x8d\xb9\xe2\x9c\x88\xf0\x9f\x98\x8e\xf0\x9f\x8c\xb4\xf0\x9f\x98\x8a',
b'Tue Dec 19 12:20:19 +0000 2017',9.43094E+17,125292498,b'KROMHAAN',b'@TheFev  https://t.co/dQXgJKODPN',
b'Tue Dec 19 12:20:31 +0000 2017',9.43094E+17,160460292,b'W. Ploos van Amstel',b'D66 mag zich in handen knijpen dat Pechtold geen vice premier is geworden #pechtoldgate',
b'Tue Dec 19 12:20:31 +0000 2017',9.43094E+17,2431830065,b'Brian Juan Pedro',b'Soms moet je gewoon stil blijven. #mindup',
b'Tue Dec 19 12:20:59 +0000 2017',9.43094E+17,17545156,b'jennaburton',"b'The grass is always greener after the rain. #mood #amsterdam @ Amsterdam, Netherlands https://t.co/2BcbadZiWC'",
b'Tue Dec 19 12:21:01 +0000 2017',9.43094E+17,399430973,b'Edwin Verweij \xf0\x9f\x8e\x85',"b'@GlasvezelOpWeg Begrijp Ik, maar kon geen foto maken vanaf de oprit....'",
b'Tue Dec 19 12:21:05 +0000 2017',9.43094E+17,3375579785,b'BrugOpen',b'De Elsbroekerbrug tussen Hillegom en Nieuw-Vennep is weer dicht. Zie https://t.co/a7OTStV3qU #brugopen',
b'Tue Dec 19 12:21:07 +0000 2017',9.43094E+17,4516435407,b'Vince',b'@Mike_vd_ @WesleyHoning @KyravanRiet NEE jij krijgt niks!',
b'Tue Dec 19 12:21:16 +0000 2017',9.43094E+17,9.07561E+17,b'Devid Watson',b'Is #GmailPhoneNumber 1-866-359-6251 free from time&amp; geographical limitation?\n#GmailNumber\nhttps://t.co/gWv1bFxtM4',
b'Tue Dec 19 12:21:41 +0000 2017',9.43094E+17,414240003,b'Gijs Boellaard',"b'Eindelijk krijgt de Vlugtlaan ook feestverlichting, gezellig hoor zo laat. @NieuwWest @AmsterdamNL https://t.co/ZHfj798j37'",
b'Tue Dec 19 12:21:45 +0000 2017',9.43094E+17,17993531,b'Konstantin Seefeldt',b'Wenn beim Laserdrucker das Druckbild schwach grau ist (S/W) und der Toner eigentlich noch nicht alle sein d\xc3\xbcrfte \xe2\x80\x93\xc2\xa0\xe2\x80\xa6 https://t.co/SSOBIqKLiV',
b'Tue Dec 19 12:22:02 +0000 2017',9.43094E+17,121493492,b'DANNYonPC',b'Previous https://t.co/xjFF5Eqoj5',
b'Tue Dec 19 12:22:08 +0000 2017',9.43094E+17,288985714,b'P\xce\x9bCCO',"b'\xf0\x9f\x93\xb8 Puedo escribir los versos m\xc3\xa1s tristes esta noche.\n\nEscribir, por ejemplo: ""La noche est\xc3\xa1\xe2\x80\xa6 https://t.co/Gsga3CHtJP'",
b'Tue Dec 19 12:22:16 +0000 2017',9.43094E+17,61893360,b'Rene Mioch',b'Dit lijkt me dus HEEL leuk! En kunnen de dames dan gewoon naar Nederland komen ter promotie vd film? Dank u! https://t.co/5QD6waOu44',
b'Tue Dec 19 12:22:37 +0000 2017',9.43094E+17,325548512,b'Ana\xc3\xafs Cortez-Reina',b'@niekwvink Politiek is een klucht geworden en men wil dat de bevolking hen serieus neemt maar omgekeerd zie ik dat niet.',
b'Tue Dec 19 12:22:44 +0000 2017',9.43094E+17,2307888328,b'My Travel Boektje',b'Cheers @johnniewalker_ https://t.co/w8TywlnBPW',
b'Tue Dec 19 12:22:53 +0000 2017',9.43094E+17,1166383453,b'Trendinalia NL',b'\xe2\x92\x88 #appongeluk\n\xe2\x92\x89 Hoge Raad\n\xe2\x92\x8a #psvvvv\n\xe2\x92\x8b #DesignatedSurvivor\n\xe2\x92\x8c #7eSA\n\xe2\x92\x8d Kerstman\n\xe2\x92\x8e PvdA\n\xe2\x92\x8f #KNVBBeker\n\xe2\x92\x90 IKEA\n\xe2\x92\x91 Overvecht\xe2\x80\xa6 https://t.co/KLRVxihaFJ',
b'Tue Dec 19 12:22:55 +0000 2017',9.43094E+17,52032428,b'claudia',b'Super lief kindje heeft voor alle juffie een cadeautje mee genomen #werk #ouders #liefde @\xe2\x80\xa6 https://t.co/opdmxW7vzu',
b'Tue Dec 19 12:22:44 +0000 2017',9.43094E+17,2307888328,b'My Travel Boektje',b'Cheers @johnniewalker_ https://t.co/w8TywlnBPW',
b'Tue Dec 19 12:23:01 +0000 2017',9.43094E+17,8.33788E+17,b'Derek Taal',b'@BeauOckers Chilllll. Ik wil wat vari\xc3\xabren maar buiten die Desert is er nog niet echt iets bevallen. Ik ga het eens proberen \xe2\x9c\x8c\xef\xb8\x8f',
b'Tue Dec 19 12:23:07 +0000 2017',9.43094E+17,2307888328,b'My Travel Boektje',b'YUM #VISITANTWERP @Stad_Antwerpen #kolonelkoffie #bestbreakfast https://t.co/oIBUSJRvE0',
b'Tue Dec 19 12:23:20 +0000 2017',9.43094E+17,3053380255,b'Mieke Spelde',b'Grenzen dicht!!!!! https://t.co/nWFgz47Pym',
b'Tue Dec 19 12:23:20 +0000 2017',9.43094E+17,121493492,b'DANNYonPC',b'https://t.co/Myw4h6jSPB\n\nwow that got actually worse D:',
b'Tue Dec 19 12:23:39 +0000 2017',9.43094E+17,121493492,b'DANNYonPC',b'@jediscum81 @KieranOPoole @MrProWestie @Cooltaha3939 @TacticalTurtleY 10/10 westie is my third biggest fan',
b'Tue Dec 19 12:23:40 +0000 2017',9.43094E+17,973814402,b'Cambridge Haarlem',b'#cambridgeweightplan #weightloss #cwpdiet #cwpsupport #cwphaarlem #gezond #slank #afvallen\xe2\x80\xa6 https://t.co/kqWAPkMGkL',
b'Tue Dec 19 12:23:40 +0000 2017',9.43094E+17,185164196,b'Aigerim Ismagulova',b'Now I\xe2\x80\x98m fine \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb @ Rijksmuseum https://t.co/kmjyG8cSU7',
b'Tue Dec 19 12:23:42 +0000 2017',9.43094E+17,1697510634,b'Ryan McGregor',b'@WillBlackWriter One or two mistakes in your post. When you say \xe2\x80\x9cfar right\xe2\x80\x9d you mean \xe2\x80\x9cordinary concerned citizens\xe2\x80\x9d\xe2\x80\xa6 https://t.co/RvVRoSMmYw',
b'Tue Dec 19 12:23:47 +0000 2017',9.43095E+17,8.63337E+17,b'Stefanie Giuliani',"b'\xe2\x80\xa2\xe2\x80\xa2\xe2\x80\xa2 ""The future depends on what you do today.""\xe2\x80\xa2\xe2\x80\xa2\xe2\x80\xa2\nFollowing this quote from Mahatma Gandhi, we\xe2\x80\xa6 https://t.co/3yYRz4ulQ4'",
b'Tue Dec 19 12:23:53 +0000 2017',9.43095E+17,2307888328,b'My Travel Boektje',b'COFFEE BREAK #kolonelkoffie #antwerpen #visitantwerp https://t.co/ZtgCg79D2m',
b'Tue Dec 19 12:24:34 +0000 2017',9.43095E+17,121493492,b'DANNYonPC',b'@BFBulletin @ByMaNiiaC_ too hard',
b'Tue Dec 19 12:24:36 +0000 2017',9.43095E+17,184761769,b'MelissavanderWagt',b'@Phaedrajanine @denieuwsbv @NPORadio1 Oh nee!',
b'Tue Dec 19 12:24:43 +0000 2017',9.43095E+17,121493492,b'DANNYonPC',b'@Fuzzm0nkey lets smash my dick',
b'Tue Dec 19 12:24:59 +0000 2017',9.43095E+17,49730715,b'Farah Haddad',"b""I'm at Schiphol Airport Railway Station in Schiphol, Noord-Holland https://t.co/LWoa888cWY https://t.co/xNkpcpQp21""",
b'Tue Dec 19 12:25:12 +0000 2017',9.43095E+17,385355630,b'staugustinus3',b'Kerstgalgje \xf0\x9f\x8e\x84 https://t.co/PhJ6D7lCXd',
b'Tue Dec 19 12:25:18 +0000 2017',9.43095E+17,325548512,b'Ana\xc3\xafs Cortez-Reina',b'@mvanderKist @helena_is_here Is het een feit dat hij een appartement cadeau heeft gekregen? Zo ja dan had hij dat m\xe2\x80\xa6 https://t.co/V9YKkuna61',
b'Tue Dec 19 12:25:20 +0000 2017',9.43095E+17,121493492,b'DANNYonPC',b'@jediscum81 @KieranOPoole @MrProWestie @Cooltaha3939 @TacticalTurtleY @beardyr0ry @Losssyy 7th\n\nbut im my own bigge\xe2\x80\xa6 https://t.co/fArJUe2zNe',
b'Tue Dec 19 12:25:27 +0000 2017',9.43095E+17,49730715,b'Farah Haddad',b'Just posted a photo @ Amsterdam Airport Schiphol https://t.co/zJ8Tx57x8X',
b'Tue Dec 19 12:25:37 +0000 2017',9.43095E+17,121493492,b'DANNYonPC',b'@AmbientFlush g\xc3\xa9g\xc3\xa9!',
b'Tue Dec 19 12:25:50 +0000 2017',9.43095E+17,47361215,b'Matthijs Pontier',"b'Hoe boerkawet Sinterklaasfeest sloopt https://t.co/8ynBl1uqTL | #boerka #sinterklaas\nAgent: ""Nepbaard is gezichtsbe\xe2\x80\xa6 https://t.co/XQ46CTkUlY'",
b'Tue Dec 19 12:25:54 +0000 2017',9.43095E+17,17231703,b'Lucas Vos',b'Grappig is dat dit nooit bekend was geworden als het idee van Baudet om alle giften tot 500.000 euro anoniem te kun\xe2\x80\xa6 https://t.co/vxfaVmqloB',
b'Tue Dec 19 12:25:55 +0000 2017',9.43095E+17,17231703,b'Lucas Vos',"b'Verder is de insinuatie van omkoping best laag te noemen. Wel de gedachte planten, maar het niet zo willen noemen o\xe2\x80\xa6 https://t.co/OdvyLEHKvS'",
b'Tue Dec 19 12:26:20 +0000 2017',9.43095E+17,325548512,b'Ana\xc3\xafs Cortez-Reina',b'@JongereO @valk1955 Gefeliciteerd Roos!',
b'Tue Dec 19 12:26:21 +0000 2017',9.43095E+17,18147109,b'Holly Seddon',b'@SnowMel1 ahhh thank you! \xf0\x9f\x8e\x84',
b'Tue Dec 19 12:26:26 +0000 2017',9.43095E+17,9758932,b'Larissa Herbst',"b'Esse \xc3\xa9 um dos v\xc3\xaddeos mais legais que eu j\xc3\xa1 vi nessa rede mundial de computadores! ""EXPLORANDO PITFALL! (com David C\xe2\x80\xa6 https://t.co/DWH3nmidK3'",
b'Tue Dec 19 12:26:44 +0000 2017',9.43095E+17,113952965,b'nichola styles',b'#cruising #Christmas2017  #familyfun #amsterdam #12DaysOfChristmas #TravelTuesday #raredisease @rarerevolution https://t.co/jodWWlDVt5',
b'Tue Dec 19 12:26:49 +0000 2017',9.43095E+17,382844225,b'Sophie Craig',b'So blessed https://t.co/7DEH29xnGS',
b'Tue Dec 19 12:27:03 +0000 2017',9.43095E+17,325548512,b'Ana\xc3\xafs Cortez-Reina',b'@volkskrant @Charlot2409 @thierrybaudet Heb gehoord dat er met de haringtest gesmokkeld is ;-)',
b'Tue Dec 19 12:27:04 +0000 2017',9.43095E+17,436407665,b'Scott Roberts',"b'@FoxNews @christocarbone @FoxNewsTech No wonder the Dems are so upset. I\xe2\x80\x99m talking to you, Schumer and Schiff.'",
b'Tue Dec 19 12:27:09 +0000 2017',9.43095E+17,29058504,b'Johann \xf0\x9f\x87\xae\xf0\x9f\x87\xa9',b'@MachinistASD Zeg dat wel! \xf0\x9f\x98\x94',
b'Tue Dec 19 12:27:12 +0000 2017',9.43095E+17,9.39433E+17,b'Elaine',b'Really feeling that Christmas spirit \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc (link in bio) #Christmas2017 #feels #Youtuber #smallyoutubers\xe2\x80\xa6 https://t.co/bWvT7KHtGr',
b'Tue Dec 19 12:27:13 +0000 2017',9.43095E+17,18841988,b'Thiago Catao',b'@ohanaconda Gente do c\xc3\xa9u',
b'Tue Dec 19 12:27:24 +0000 2017',9.43095E+17,2270203274,b'Issa',"b'I still have to send christmas cards oops, gonne buy them tomorrow:)'",
b'Tue Dec 19 12:27:48 +0000 2017',9.43096E+17,121493492,b'DANNYonPC',"b""@vonOben Also, who calls a game after them? \n\nDANNYonPC's Battlefield. \n\nDANNYonPC's GEARS OF WAR \n\nDANNYonPC's UNCHARTED""",
b'Tue Dec 19 12:27:59 +0000 2017',9.43096E+17,436407665,b'Scott Roberts',b'@pvtjokerus I see him as George Patton.',
b'Tue Dec 19 12:28:16 +0000 2017',9.43096E+17,186374987,b'Ramona Maramis',b'@andreaswillemse @joostnagtegaal ik heb dus zonder dat ik het wist mijn eigen signature-emoji\xf0\x9f\x98\x82',
b'Tue Dec 19 12:28:26 +0000 2017',9.43096E+17,143517890,b'Dr. Marius Rietdijk',b'Eerste Dag van Gedrag Giarte groot succes htpps://dagvangedrag.nl',
b'Tue Dec 19 12:28:42 +0000 2017',9.43096E+17,436407665,b'Scott Roberts',b'@FoxNews @ChickfilA Damn Christians',
b'Tue Dec 19 12:28:54 +0000 2017',9.43096E+17,121493492,b'DANNYonPC',b'@amiraziz974 @jediscum81 @KieranOPoole @MrProWestie @Cooltaha3939 @TacticalTurtleY Ouch',
b'Tue Dec 19 12:28:57 +0000 2017',9.43096E+17,20588361,b'Tim Geenen',b'Xmas @faktorHQ - We\xe2\x80\x99re now a respected tech company: we have branded hoodies. https://t.co/Cg50gDWkKT',
b'Tue Dec 19 12:29:06 +0000 2017',9.43096E+17,9242752,b'Rodrigo Rigotti',"b'\xf0\x9f\x94\xb4\xe2\x9a\xab\xef\xb8\x8f\xe2\x9a\xaa\xef\xb8\x8f @ Amsterdam, Netherlands https://t.co/IYrCYBuaaD'",
b'Tue Dec 19 12:29:11 +0000 2017',9.43096E+17,245400973,b'Geert Geel',b'@xynyxs https://t.co/LlGQoOog4L',
b'Tue Dec 19 12:29:12 +0000 2017',9.43096E+17,929101,b'Hens Zimmerman',b'Mixing #hehobros for #vpro at #redlinepostproduction | #avid #protoolshd #postproduction\xe2\x80\xa6 https://t.co/qf4kMnR848',
b'Tue Dec 19 12:29:27 +0000 2017',9.43096E+17,37174238,b'Benjamin Herman',"b'tomorrow night session at #dekring with ianrcleaver (tpt), timothybanchet (p), thomaspolbass &amp;\xe2\x80\xa6 https://t.co/aFeVucIJvK'",
b'Tue Dec 19 12:29:34 +0000 2017',9.43096E+17,143517890,b'Dr. Marius Rietdijk',b'Eerste Dag van Gedrag Giarte groot succes! https://t.co/WXbTYqXyUY',
b'Tue Dec 19 12:29:34 +0000 2017',9.43096E+17,121493492,b'DANNYonPC',b'@jediscum81 @KieranOPoole @MrProWestie @Cooltaha3939 @TacticalTurtleY @beardyr0ry @Losssyy i might have to be #1 in\xe2\x80\xa6 https://t.co/yOxXjt8iB8',
b'Tue Dec 19 12:29:45 +0000 2017',9.43096E+17,49960461,"b""Cafe Stiel's""","b'STIELS PRESENTS dinsdag 19 december: SOULFOOD feat. SOPHIE TEN HOLT! Classic soul, rhythm &amp;\xe2\x80\xa6 https://t.co/fOhyoR6xDn'",
b'Tue Dec 19 12:29:47 +0000 2017',9.43096E+17,297771985,b'Fireman Helder',b'Ongelofelijk. 1 dag extra bij boeken aan onze vakantie is duurder dan bijna hele week vakantie. @centerparcs Dit vi\xe2\x80\xa6 https://t.co/8OVwbRQFBB',
b'Tue Dec 19 12:30:12 +0000 2017',9.43096E+17,800722464,b'W. Knol',b'@patricialove17 @JanW_PAB247 @POL_DelaHaye @tesspolitie @PolitieDennis @POL_Blanc @Doenja_Eevenaar @Pol_Oe_Vaw\xe2\x80\xa6 https://t.co/FdVeVefd21',
b'Tue Dec 19 12:30:29 +0000 2017',9.43096E+17,8.6901E+17,b'\xd0\xa8\xd0\xb8\xd0\xb1\xd0\xb0-\xd1\x86\xd0\xb5\xd0\xbd\xd1\x82\xd1\x80 \xf0\x9f\x90\x88',b'\xd0\x95\xd1\x82\xd0\xbe \xd0\xba\xd0\xbe\xd1\x82\xd0\xb8\xd0\xba https://t.co/SuNto972NL',
b'Tue Dec 19 12:30:32 +0000 2017',9.43096E+17,70466783,b'Ceryl Janssen',"b'Enorme prestatie, gefeliciteerd! https://t.co/f4uw8YX9oJ'",
b'Tue Dec 19 12:30:41 +0000 2017',9.43096E+17,121493492,b'DANNYonPC',b'@amiraziz974 @jediscum81 @KieranOPoole @MrProWestie @Cooltaha3939 @TacticalTurtleY ? https://t.co/cgXvJwdCB1',
b'Tue Dec 19 12:30:43 +0000 2017',9.43096E+17,2176512661,b'\xd8\xaf\xd8\xb9\xd8\xb3\xd9\x88\xd9\x82\xd8\xa9\xf0\x9f\x90\x9e',b'Bye',
b'Tue Dec 19 12:30:53 +0000 2017',9.43096E+17,2591769673,b'Jobs at TJX',b'Can you recommend anyone for this #job? Floor Manager (man/vrouw) Amsterdam - https://t.co/s5WFwENKfj #Retail\xe2\x80\xa6 https://t.co/2xBJ2G9Wtd',
b'Tue Dec 19 12:31:20 +0000 2017',9.43096E+17,3080941756,b'melliiiiiiiiiiiiii',b'Is icin ariyolar acmiyorum.',
b'Tue Dec 19 12:31:42 +0000 2017',9.43097E+17,3053380255,b'Mieke Spelde',b'Priv\xc3\xa9jet reisje Oekra\xc3\xafne staat er ook niet op! https://t.co/Uvg6op0O8F',
b'Tue Dec 19 12:32:21 +0000 2017',9.43097E+17,220024872,b'.',b'Dam dam city',
b'Tue Dec 19 12:33:32 +0000 2017',9.43097E+17,9.2217E+17,b'P.HS | 85',"b'my voice on WMYB hahah oh my god what a shame but damn, I miss this so much \xf0\x9f\x92\x94\n\n@Harry_Styles https://t.co/e2K9TQU2Z5'",
b'Tue Dec 19 12:33:34 +0000 2017',9.43097E+17,2176512661,b'\xd8\xaf\xd8\xb9\xd8\xb3\xd9\x88\xd9\x82\xd8\xa9\xf0\x9f\x90\x9e',b'[had blue hair for a month++]\n\xe2\x80\x9cBtw mom i have blue hair\xe2\x80\x9d\n\xe2\x80\x9cCool.\xe2\x80\x9d\nI love my mom.',
b'Tue Dec 19 12:33:37 +0000 2017',9.43097E+17,39952227,b'.config/gtk-2.0/',"b'@0x00A On my way back, yeah! Along the lines of Fri, Sat, Sun'",
b'Tue Dec 19 12:33:58 +0000 2017',9.43097E+17,3257525810,b'Red',b'K4:\n\nKEE PING = de bewaar-chinees',
b'Tue Dec 19 12:34:04 +0000 2017',9.43097E+17,3375579785,b'BrugOpen',b'De brug over binnenhoofd Noordersluis in IJmuiden is weer dicht. Zie https://t.co/H1oG0ir1oZ #brugopen',
b'Tue Dec 19 12:34:18 +0000 2017',9.43097E+17,219038925,b'Carla',"b'Fourageren, wat er allemaal onder die sneeuw vandaan kwam\xe2\x80\xa6.. nu zijn ze weg, de laatste beetjes hebben ze gisteren\xe2\x80\xa6 https://t.co/at16WyVX01'",
b'Tue Dec 19 12:34:25 +0000 2017',9.43097E+17,288982391,b'Merve Uran',"b""I'm at Markt Almere in Almere, Flevoland https://t.co/CX5mGVoWyn""",
b'Tue Dec 19 12:34:39 +0000 2017',9.43097E+17,28377532,b'Guto',"b'Nossa, e a Demi \xc3\xa9 t\xc3\xa3o linda. Mas a roupa n\xc3\xa3o deu pra defender :('",
b'Tue Dec 19 12:35:50 +0000 2017',9.43098E+17,229626724,b'Kris',b'#slowcookersnert https://t.co/oUJ3P3Zmv2',
b'Tue Dec 19 12:36:07 +0000 2017',9.43098E+17,238620706,b'VolgNerts',b'Konijn: een onversmadelijk kerstmaal of juist knuffeldier.    https://t.co/YkkCOwnpFY',
b'Tue Dec 19 12:37:21 +0000 2017',9.43098E+17,47361215,b'Matthijs Pontier',"b'@925NL Pechtold \xf0\x9f\xa4\xa5:\n""Canadese topdiplomaat\n die me penthouse cadeau deed\n nadat ik CETA-verdrag met Canada erdoor hi\xe2\x80\xa6 https://t.co/EFqQJguIvf'",
b'Tue Dec 19 12:37:31 +0000 2017',9.43098E+17,3257525810,b'Red',b'A little bit of heaven',
b'Tue Dec 19 12:37:39 +0000 2017',9.43098E+17,8.45429E+17,b'dzhez',b'@glesterine_ #bisayanagwapo be like',
