date,tweetid,userid,username,text
b'Mon Dec 18 10:39:03 +0000 2017',9.43E+17,1861885808,b'Jordan Lee',b'Finally done \xe2\x9c\x85 https://t.co/BAeH2Eu4yE'
b'Mon Dec 18 10:39:04 +0000 2017',9.43E+17,1006506692,b'Arthur Foxache',b'@goddersbloom There are many reasons to dislike and indeed distrust Goldman Sachs - but I don\xe2\x80\x99t think religion is one of them'
b'Mon Dec 18 10:39:05 +0000 2017',9.43E+17,269911408,b'Hussein',b'And JLingzz is apparently shit. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82. Feeble football fans https://t.co/0CfHOIMYjj'
b'Mon Dec 18 10:39:06 +0000 2017',9.43E+17,165528727,b'Terence Lovell',b'#inspirational #careers #lessons today @TeachFirst is inspiring pupils with #business and #career lessons\xe2\x80\xa6 https://t.co/neNOEfPcMu'
b'Mon Dec 18 10:39:07 +0000 2017',9.43E+17,961134842,b'Neil',b'@PerthshirePrese Try @NealsYardDairy'
b'Mon Dec 18 10:39:10 +0000 2017',9.43E+17,440437797,b'James',b'@Harrycella happy birthday brother! Have a good one mate \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc'
b'Mon Dec 18 10:39:10 +0000 2017',9.43E+17,2538793768,b'glen88cab',b'The new Gett drivers office ???? https://t.co/HYfr7v06vS'
b'Mon Dec 18 10:39:10 +0000 2017',9.43E+17,208610451,b'Miguel Bento \xf0\x9f\x8c\x8d',b'No fundo santana \xc3\xa9 tipo o seguro... serve queimar at\xc3\xa9 isto da esquerda correr mal apos as proximas legislativas'
b'Mon Dec 18 10:39:22 +0000 2017',9.43E+17,9.24E+17,b'Big Bill Hell',b'So we\xe2\x80\x99ve all decided it\xe2\x80\x99s Star Wars Spoiler Day have we'
b'Mon Dec 18 10:39:25 +0000 2017',9.43E+17,4702051,b'Carol Bewick',b'Collaborating to fight auto immune conditions. Putting #patientsfirst https://t.co/4kbJT4ILOz'
b'Mon Dec 18 10:39:26 +0000 2017',9.43E+17,17865252,b'Dom Joly',"b""@Arcenal__ @nqtv J'aime les animaux aussi. Je loge des cochons de sauvetage. cela ne me donne pas la permission de voler."""
b'Mon Dec 18 10:39:26 +0000 2017',9.43E+17,1889410236,b'louis',"b'""Went to grammar school for one month"" loool do me a favour https://t.co/s5x9mwh21v'"
b'Mon Dec 18 10:39:26 +0000 2017',9.43E+17,52867342,b'martin welham',"b""In other news, today's yogurt is in date #YAY"""
b'Mon Dec 18 10:39:31 +0000 2017',9.43E+17,20545636,b'Richard Alpagot',"b'@ispreview Absolutely, find a friend at @SkyUK / @virginmedia / others and swap friends and family deals every 12 -\xe2\x80\xa6 https://t.co/Zxpbf4pmDh'"
b'Mon Dec 18 10:39:31 +0000 2017',9.43E+17,34222643,b'Mark Prouse',"b'Spoons is closed at Heathrow, the dream is no more. Although we\xe2\x80\x99ve heard news of another bar, I\xe2\x80\x99ll keep you all upd\xe2\x80\xa6 https://t.co/jMAk5Uc1xO'"
b'Mon Dec 18 10:39:34 +0000 2017',9.43E+17,3965004861,b'Maria Montgomery',b'@gohogsgirl @JoeNBC @WebbHubbell Really hope US stays the course.  Wave of populism and greed might well bring abou\xe2\x80\xa6 https://t.co/eR0cx8gg0P'
b'Mon Dec 18 10:39:35 +0000 2017',9.43E+17,20499721,b'Bhaskar Mitra',"b'FYI: this internship position will based out of Bellevue, WA.'"
b'Mon Dec 18 10:39:36 +0000 2017',9.43E+17,406604603,b'Harry Bassett',b'Mourinho is the biggest bellend in football atm'
b'Mon Dec 18 10:39:37 +0000 2017',9.43E+17,32514248,b'Aswad Choudhry',b'Winter Wonderland #xmasinlondon #london #WinterWonderland @ Winter\xe2\x80\xa6 https://t.co/10bKug2TYv'
b'Mon Dec 18 10:39:38 +0000 2017',9.43E+17,29191142,b'Kyash\xc4\xab \xe2\x9d\x84\xf0\x9f\x8d\xb7',"b""Also, just hearing Prompto's voice makes me see @robbiedaymond's face now instead of Prom's \xf0\x9f\x98\x82"""
b'Mon Dec 18 10:39:38 +0000 2017',9.43E+17,90158680,b'Bobby George',b'Thanks! You may well see me. Always in need of some sort of fixings!\xf0\x9f\x91\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/5UFrs6g74C'
b'Mon Dec 18 10:39:42 +0000 2017',9.43E+17,204395262,b'J O D I E',b'uno when you can just tell someone\xe2\x80\x99s not interested in a word you\xe2\x80\x99re saying \xf0\x9f\x98\x82 my life is tragic x'
b'Mon Dec 18 10:39:44 +0000 2017',9.43E+17,25230265,b'Luke',"b'Great weekend with the sibling. Now, back to reality. Here\xe2\x80\x99s a pic of my long neck and half of\xe2\x80\xa6 https://t.co/H9KK5JVE07'"
b'Mon Dec 18 10:39:45 +0000 2017',9.43E+17,16777601,b'Aswin M. Sahadevan',b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/hcT4gcfWji'
b'Mon Dec 18 10:39:51 +0000 2017',9.43E+17,104118896,b'Sezgin Akcelik',b'@ForzaSenBenYok Kelebek gibi u\xc3\xa7ar ar\xc4\xb1 gibi sokar\xc4\xb1m'
b'Mon Dec 18 10:39:51 +0000 2017',9.43E+17,2324422680,b'Hugh Johnson',b'Tmp 5.2\xc2\xb0C Wind 0mph Press 1021.0mb Cloud 680 ft Rain 0.5mm Humidity 89% Fine weather #UKWeather'
b'Mon Dec 18 10:39:52 +0000 2017',9.43E+17,7.80E+17,b'\xe9\x85\x92 Jonathan Warner\xf0\x9f\x87\xa9\xf0\x9f\x87\xb2 \xe9\x85\x92',b'Who is this stupid?! \n\nhttps://t.co/rNlAXnBKPm'
b'Mon Dec 18 10:40:03 +0000 2017',9.43E+17,21476032,b'Alex Neil',"b'Property Alert: 1 Bedroom Flat To Let https://t.co/UXlVRmq3Xw\n #StevensonCrescent #SouthBermondsey #SE16 \xc2\xa31,125pcm https://t.co/V18GAzZZJB'"
b'Mon Dec 18 10:40:04 +0000 2017',9.43E+17,2340967376,b'nad khraishi X',b'Too many temporary people \xf0\x9f\x98\xb4'
b'Mon Dec 18 10:40:05 +0000 2017',9.43E+17,83585365,b'Peter Caulfield',b'@myfizzypop @WYPlayhouse @Radio_Yorkshire Thank you!'
b'Mon Dec 18 10:40:04 +0000 2017',9.43E+17,2340967376,b'nad khraishi X',b'Too many temporary people \xf0\x9f\x98\xb4'
b'Mon Dec 18 10:40:14 +0000 2017',9.43E+17,324637606,b'Timothy Dela Cruz',"b'#Turkish inspired #filipinofood turon, banana, apricot and fig wrapped in a filo pastry served\xe2\x80\xa6 https://t.co/w80Rfa3Xz6'"
b'Mon Dec 18 10:40:15 +0000 2017',9.43E+17,62762270,b'\xf0\x9f\x91\xb5\xf0\x9f\x8f\xbd',b'#happybirthday to the #king of #rocknroll #keithrichards #myfave #rollingstones #thedaddy #kingofcool\xe2\x80\xa6 https://t.co/n5iyA2sTyl'
b'Mon Dec 18 10:40:16 +0000 2017',9.43E+17,18412113,b'Ade Brown',b'A view down the river... #thames #London @ Blackfriars Bridge https://t.co/CCm8USv7fN'
b'Mon Dec 18 10:40:16 +0000 2017',9.43E+17,7766252,b'Jody Stowell',"b""@LizClutterbuck I don't think many realise how much a number of women in London have been 'putting up with' not bei\xe2\x80\xa6 https://t.co/FsRrhABZ4B"""
b'Mon Dec 18 10:40:22 +0000 2017',9.43E+17,74844514,b'Uptown Eventing',"b'Last day @olympiahorse . We have the very best equestrian fashion from Noel @asmarequestrian , @houseofmontar Imoge\xe2\x80\xa6 https://t.co/zHs2DEuKFo'"
b'Mon Dec 18 10:40:28 +0000 2017',9.43E+17,432067599,b'lacy\xe2\x9c\x9d\xef\xb8\x8f',b'YO\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/XqiS5luOFX'
b'Mon Dec 18 10:40:28 +0000 2017',9.43E+17,236778380,b'Jacqueline Gold CBE',b'There is no such thing as failure. What we call failure is just a mechanism through which we can learn to do the ri\xe2\x80\xa6 https://t.co/p5iBdPcOCE'
b'Mon Dec 18 10:40:31 +0000 2017',9.43E+17,257666293,b'SlayyyBabyyy \xe2\x9c\xa8',b'I\xe2\x80\x99m too nice to people who don\xe2\x80\x99t deserve it'
b'Mon Dec 18 10:40:31 +0000 2017',9.43E+17,21296579,b'John Seto',b'Thank you @TfL - 50% of my bicycle journey is now separate from cars https://t.co/mGhdvs3W6Q'
b'Mon Dec 18 10:40:32 +0000 2017',9.43E+17,2258122740,b'Sodaka Digital SEO',b'Thank you \nHappy customer https://t.co/57U2tky49G'
b'Mon Dec 18 10:40:33 +0000 2017',9.43E+17,625232757,b'Leigh Pollard',b'Scotland old friend it\xe2\x80\x99s been a while #hometime! https://t.co/2Tbbpwxq8x'
b'Mon Dec 18 10:40:33 +0000 2017',9.43E+17,318962083,b'Moks',b'Even though at work we have such a pleasant day today...sun\xe2\x80\x98s out and we are content #December'
b'Mon Dec 18 10:40:37 +0000 2017',9.43E+17,21088967,b'Crow \xf0\x9f\x92\xab',"b""These are a few things I'm listing on Etsy. All hand knitted - the wrap is sequinned cotton ribbon yarn and a one o\xe2\x80\xa6 https://t.co/kHQo0Zs6WZ"""
b'Mon Dec 18 10:40:38 +0000 2017',9.43E+17,3307093985,b'POhWER',b'@POhWERadvocacy would like to let everyone know our closing times over the Christmas period. https://t.co/OMtvPajy9r'
b'Mon Dec 18 10:40:38 +0000 2017',9.43E+17,36371989,b'Sophie Brown',"b""Does anyone have a copy of Saturday's Guardian Cook handy? Shopping for the Anna Jones nut roast from vague memory of recipe."""
b'Mon Dec 18 10:40:38 +0000 2017',9.43E+17,451196563,b'Michael Moor',b'Me and @red_casting are wishing all the children attending #Aladdin today @EmbassySkegness starring @JoShahdashian\xe2\x80\xa6 https://t.co/ed5Yn0Y9UE'
b'Mon Dec 18 10:40:39 +0000 2017',9.43E+17,22901166,b'Martin',b'Oh @SuttonCouncil  wonderful another set of temp lights on green wrythe lane . Must be going for a Guiness world record'
b'Mon Dec 18 10:40:41 +0000 2017',9.43E+17,2154116685,b'Purmala Shrestha',b'@krombacherUK #XmasComp I would love these glasses. \xf0\x9f\x8c\x9f\xe2\x9c\xa8\xf0\x9f\x8e\x81\xf0\x9f\x8c\x9f\xf0\x9f\x8e\x81\xe2\x9c\xa8\xf0\x9f\x8c\x9f\xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbc\xf0\x9f\x8c\x9f\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbc\xf0\x9f\x8c\x9f\xf0\x9f\x8e\x84\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a'
b'Mon Dec 18 10:40:42 +0000 2017',9.43E+17,213301694,b'#S\xe1\x8e\xa7\xe1\x8e\xb7\xe1\x8f\x8b\xe1\x8f\x96\xe1\x8e\xa5\xe1\x8e\xb7\xe1\x8f\x8b\xe1\x8f\x95 O\xe1\x8f\xac\xe1\x8f\x96 N\xe1\x8e\xa7\xe1\x8f\x87',b'Looooool this https://t.co/qIGEfWYreT'
b'Mon Dec 18 10:40:42 +0000 2017',9.43E+17,396637713,b'Zeb Tsikira',b'It\xe2\x80\x99s always good see family winning @benmac_co. \n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\n#hardworkpaysoff\xe2\x80\xa6 https://t.co/7zfkL0wCmZ'
b'Mon Dec 18 10:40:43 +0000 2017',9.43E+17,23793357,b'Kirstie Bennett',b'@_mowgli73 @mrjakehumphrey @btsport @WhisperFilmsUK To give England a chance of winning it...'
b'Mon Dec 18 10:40:47 +0000 2017',9.43E+17,303035523,b'adnaan siddiqi',b'@EnglandNewsBlog @KTHopkins @StarSports_Bet This bitch said black lives mafia and u laughed at it. How does what ur\xe2\x80\xa6 https://t.co/f7jDJDzNnL'
b'Mon Dec 18 10:40:54 +0000 2017',9.43E+17,19435880,b'S I M O N  E S N E R',b'Start the week right.  Our team illustrates what #welovethisbusiness\xe2\x80\xa6 https://t.co/QUEbRRKHNa'
b'Mon Dec 18 10:40:59 +0000 2017',9.43E+17,32514248,b'Aswad Choudhry',b'Winter Wonderland #xmasinlondon #london #WinterWonderland @ Winter\xe2\x80\xa6 https://t.co/iNdNwfB98e'
b'Mon Dec 18 10:41:00 +0000 2017',9.43E+17,399986728,b'St. Nick of the North \xf0\x9f\x8e\x85\xf0\x9f\x8f\xbb',b'Not long now until we can kiss this douche of a year goodbye https://t.co/hUabGf7shX'
b'Mon Dec 18 10:41:03 +0000 2017',9.43E+17,51732573,b'Sean McG',b'#FaisalIslam please take note:\n https://t.co/Vovu5n3eqA'
b'Mon Dec 18 10:41:04 +0000 2017',9.43E+17,22911344,b'Wayne T Thomas',b'@jayla1023 Hey thanks for following \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x98\x8e\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x98\x8e\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x98\x8e'
b'Mon Dec 18 10:41:05 +0000 2017',9.43E+17,2540240916,b'Jack',b'Legit just fell in love \xf0\x9f\x98\x8d https://t.co/70s9ELPsTH'
b'Mon Dec 18 10:41:06 +0000 2017',9.43E+17,1501257426,b'\xf0\x9f\x8e\x84\xf0\x9f\xa4\xb6hmv Uxbridge\xf0\x9f\x8e\x85\xf0\x9f\x8e\x84',b'The film of 2017 is finaly here in time for #christmas on DVD Blu Ray and stunning 4k #dunkirk #HarryStyles https://t.co/VZV6WyztCD'
b'Mon Dec 18 10:41:09 +0000 2017',9.43E+17,4560955701,b'Lilss\xf0\x9f\x91\x91',b'Feel so ill\xf0\x9f\x98\xb0\xf0\x9f\xa4\x95'
b'Mon Dec 18 10:41:09 +0000 2017',9.43E+17,490734406,b'Tanyaradzwa\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8',b'@Liiyah_213 And your commission will get taxed madly \xe2\x98\xb9\xef\xb8\x8f\xf0\x9f\x92\x94'
b'Mon Dec 18 10:41:10 +0000 2017',9.43E+17,294015848,b'Winter soon come',b'Lmaoooo https://t.co/aUnF5HLcPE'
b'Mon Dec 18 10:41:11 +0000 2017',9.43E+17,423413519,b'159',b'I have \xc2\xa39.70 in change and its gonna make me skits out'
b'Mon Dec 18 10:41:16 +0000 2017',9.43E+17,154428921,b'B\xc3\xa1rdos Tam\xc3\xa1s',b'Night piece\n@unumdesign #unumfam\n#london #snapseed #instaboy #clouds #picoftheday #photooftheday\xe2\x80\xa6 https://t.co/6l5YMF4bcP'
b'Mon Dec 18 10:41:18 +0000 2017',9.43E+17,21486478,b'SheerLuxe',b'51 certified #Foodie gifts @HarveyNichols | https://t.co/qVosDzATya https://t.co/MtfEDQK9pz'
b'Mon Dec 18 10:41:20 +0000 2017',9.43E+17,17865252,b'Dom Joly',b'@Arcenal__ @nqtv  https://t.co/jeRPnlyCBT'
b'Mon Dec 18 10:41:21 +0000 2017',9.43E+17,2223313067,b'-',b'In case you were looking for someone to spoil x https://t.co/m5SuH2DYb4'
b'Mon Dec 18 10:41:21 +0000 2017',9.43E+17,2268731271,b'Jane Beedle',b'Stuck for a Christmas present why not treat someone to my Bread Bonanza Class @bakewithalegend   Three different br\xe2\x80\xa6 https://t.co/FGGTHos1JJ'
b'Mon Dec 18 10:41:22 +0000 2017',9.43E+17,143577660,b'Scarl',"b""Erm there's a massive fucking difference https://t.co/RuHNdBjmbI"""
b'Mon Dec 18 10:41:22 +0000 2017',9.43E+17,3391716825,b'Dutch Gundersen',b'@hugorifkind this swivel-eyed loon only exists to make David \xe2\x80\x98The Jews\xe2\x80\x99 Ward look erudite'
b'Mon Dec 18 10:41:23 +0000 2017',9.43E+17,21088967,b'Crow \xf0\x9f\x92\xab',"b""Here's some more https://t.co/M2ARARAMkg"""
b'Mon Dec 18 10:41:33 +0000 2017',9.43E+17,285461169,b'\xe2\x80\x9cABDULLAHI\xe2\x80\x9d',b'Baiteze squad is the funniest \xf0\x9f\x98\xad\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nVOLLEY KILLER CHALLENGE PART 3 (WORST CHALLENGE EVER) https://t.co/D7lNN09XeI via @YouTube'
b'Mon Dec 18 10:41:35 +0000 2017',9.43E+17,2258122740,b'Sodaka Digital SEO',"b'Motivation @ London, United Kingdom https://t.co/je4pfoVVWQ'"
b'Mon Dec 18 10:41:36 +0000 2017',9.43E+17,20437272,b'Richard Porteous',"b""@twowitwowoo ....and here is England's first builder! https://t.co/EsMXx6ldGw"""
b'Mon Dec 18 10:41:40 +0000 2017',9.43E+17,456197104,b'\xd8\xa3\xd8\xb4\xd8\xb1\xd9\x81 \xd8\xa7\xd9\x84\xd8\xb3\xd8\xb9\xd8\xaf',b'@ksmb1983 @AboTurki119 \xd8\xad\xd8\xaa\xd9\x89 \xd9\x85\xd9\x86 \xd9\x83\xd8\xaa\xd8\xa8 \xd8\xb9\xd9\x86\xd9\x88\xd8\xa7\xd9\x86 \xd8\xa7\xd9\x84\xd9\x81\xd9\x8a\xd8\xaf\xd9\x8a\xd9\x88 \xd9\x85\xd8\xaf\xd9\x84\xd8\xb3 \xd9\x83\xd8\xb0\xd8\xa7\xd8\xa8 \xd9\x84\xd8\xa7\xd9\x86\xd9\x87 \xd9\x83\xd8\xaa\xd8\xa8 \xd8\xa7\xd9\x84\xd8\xa7\xd9\x86\xd8\xac\xd9\x8a\xd9\x84 \xd8\xa7\xd9\x84\xd9\x85\xd8\xad\xd8\xb1\xd9\x81 \xd9\x88\xd8\xa7\xd9\x84\xd8\xad\xd9\x88\xd8\xa7\xd8\xb1 \xd9\x83\xd9\x84\xd9\x87 \xd8\xb9\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb9\xd9\x87\xd8\xaf \xd8\xa7\xd9\x84\xd9\x82\xd8\xaf\xd9\x8a\xd9\x85 \xd9\x88\xd9\x84\xd9\x85 \xd9\x8a\xe2\x80\xa6 https://t.co/ZmiiXQTeBX'
b'Mon Dec 18 10:41:42 +0000 2017',9.43E+17,1072439216,b'Cesc Fabregas',b'Today is already a no from me'
b'Mon Dec 18 10:41:47 +0000 2017',9.43E+17,111273437,b'Sergei Cristo',b'@Kasparov63 Yes. And that used to be Russia Today\xe2\x80\x99s job!'
b'Mon Dec 18 10:41:50 +0000 2017',9.43E+17,51138891,b'Iain Law',b'@BlondeBimboette @cheshirepolice The 101 service was introduced back in 2011 to reduce the number of unnecessary ca\xe2\x80\xa6 https://t.co/yRgPg6b2Nt'
b'Mon Dec 18 10:41:54 +0000 2017',9.43E+17,296736411,b'Inspiring Futures',"b""The #Futurewise event 'Standing Out in Competitive Industries' is now underway! #Careers #Futures https://t.co/EunwY8mJY5"""
b'Mon Dec 18 10:41:55 +0000 2017',9.43E+17,336990264,b'Julien Allen',b'@heavier_things @GuyLodge My two teenaged daughters say the former. On such matters I must defer to them.'
b'Mon Dec 18 10:41:57 +0000 2017',9.43E+17,557626031,b'Graham Long',b'@TfL @TfLTPH merry Christmas! https://t.co/8PikLz6THo'
b'Mon Dec 18 10:41:59 +0000 2017',9.43E+17,69785076,b'Georgi Neichev',b'#london #ldn #mayfair #christmas #christmastime #people #city #urban #citylife #street\xe2\x80\xa6 https://t.co/WXckPWloC7'
b'Mon Dec 18 10:41:59 +0000 2017',9.43E+17,285461169,b'\xe2\x80\x9cABDULLAHI\xe2\x80\x9d',b'@Adeola_A_ Don\xe2\x80\x99t know whether I should be happy or angry https://t.co/QUFWprrAbK'
b'Mon Dec 18 10:42:06 +0000 2017',9.43E+17,41255222,b'Vivian Esteves',"b'\xc3\x89 um p\xc3\xa1ssaro? \xc3\x89 o Superman? N\xc3\xa3o, \xc3\xa9 S\xc3\x93 um avi\xc3\xa3o mesmo\xf0\x9f\x98\x82 \n#GodSaveTheQueen \n#tenho10anosmesmo\xe2\x80\xa6 https://t.co/Nl8EP09sho'"
b'Mon Dec 18 10:42:09 +0000 2017',9.43E+17,604590932,b'Kwame Koranteng',"b'AFWEU / ASIA\nCeo, Director: https://t.co/eh9f27CQVi \nDesigner/ Stylist: @kwame_koranteng \nModel:\xe2\x80\xa6 https://t.co/DR74lmmgtp'"
b'Mon Dec 18 10:42:10 +0000 2017',9.43E+17,279680904,b'Prabal Sidana',"b'@pankaj_arora Hahaha, but you know the worst takeaway that Congress can get from this election is that Rahul Gandhi\xe2\x80\xa6 https://t.co/wB1SCv5G8w'"
b'Mon Dec 18 10:42:11 +0000 2017',9.43E+17,356782574,b'Denise Davidson',b'A great round up @Microsoft &gt;&gt; what\xe2\x80\x99s your top story? https://t.co/fwVufQQYhK'
b'Mon Dec 18 10:42:12 +0000 2017',9.43E+17,809531750,b'Ron Ox',b'@PlanetRockRadio @WyattVW Same saw Ratt queuing for coffees at Corley services on my way to see them at Birmingham\xe2\x80\xa6 https://t.co/7XYBDi7gti'
b'Mon Dec 18 10:42:12 +0000 2017',9.43E+17,20388990,b'Susannah Hares',b'London looking all wintery and pretty this morning #bestcity https://t.co/o7QzhbMr7N'
b'Mon Dec 18 10:42:13 +0000 2017',9.43E+17,3424340963,b'Ideal Flatmate',"b'Andrew and his wife are responsive, professional #landlords who specialize in renovating run-down houses, and conve\xe2\x80\xa6 https://t.co/lkBbabG3en'"
b'Mon Dec 18 10:42:15 +0000 2017',9.43E+17,406297160,b'the mike before xmas',b'@St_Louis31 @PatchMcScratchy It wasn\xe2\x80\x99t even me but thank you steff de nada'
b'Mon Dec 18 10:42:18 +0000 2017',9.43E+17,131436146,b'Paul/',"b'@Ferretgrove @oflynnmep Ah not contesting the ""Once in a generation"" now lol .Not split.Technically a majority vote\xe2\x80\xa6 https://t.co/dg3ALAYR5Y'"
b'Mon Dec 18 10:42:21 +0000 2017',9.43E+17,32514248,b'Aswad Choudhry',b'Winter Wonderland #xmasinlondon #london #WinterWonderland @ Winter\xe2\x80\xa6 https://t.co/hbhkg7Bjw4'
b'Mon Dec 18 10:42:23 +0000 2017',9.43E+17,149836287,b'ProudGoonerAlwaysWLD',b'@DodgeLRC @mrfarrelly @Sandra25San25 @STEVEJCROMPTON @isnotgraham @jojomololo @DanRhythm @lenbowcott @msprettylady Cheers Grandad \xf0\x9f\x91\x8d\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80'
b'Mon Dec 18 10:42:23 +0000 2017',9.43E+17,1552038578,b'anat will c u in da nu yr',b'@timroesner \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
b'Mon Dec 18 10:42:25 +0000 2017',9.43E+17,2258122740,b'Sodaka Digital SEO',b'Just posted a photo @ London Borough of Merton https://t.co/cQY5Fyk01D'
b'Mon Dec 18 10:42:30 +0000 2017',9.43E+17,501946040,b'Mirko Dee',b'Monday mood \xf0\x9f\x99\x8c\xf0\x9f\x94\x8a Good morning to everyone \xe2\x98\x80\xef\xb8\x8f\xe2\x98\x84\xef\xb8\x8f\n.\n.\n#release #degenerationrec #degeneration #label\xe2\x80\xa6 https://t.co/hu185ZyS6g'
b'Mon Dec 18 10:42:31 +0000 2017',9.43E+17,4429446100,b'juu \xe2\x99\xa5',b'I just spent \xc2\xa333 on a Slytherin scarf'
b'Mon Dec 18 10:42:32 +0000 2017',9.43E+17,9.24E+17,b'Big Bill Hell',b'@revskaben People on my TL have other ideas apparently'
b'Mon Dec 18 10:42:33 +0000 2017',9.43E+17,1072439216,b'Cesc Fabregas',b'How do people still think this is funny https://t.co/XMahDzLjai'
b'Mon Dec 18 10:42:32 +0000 2017',9.43E+17,165528727,b'Terence Lovell',b'@TeachFirst partner @Google sharing insights of #careers at Google \xe2\x80\x9cgiving people information they find useful\xe2\x80\x9d\xe2\x80\xa6 https://t.co/7oGjM3YQIT'
b'Mon Dec 18 10:42:35 +0000 2017',9.43E+17,2582947489,b'Cut The Mustard',"b'Thank you \xf0\x9f\x98\x8a \nWooo this one made my bottom lip wobble a bit !\nYou make it worth it , such kind\xe2\x80\xa6 https://t.co/LfjjXPKFAB'"
b'Mon Dec 18 10:42:39 +0000 2017',9.43E+17,529328543,b'Matthew Ivey',b'Gorgeous 911 outside the Shard this morning ... velly nice \xf0\x9f\xa4\x93\xf0\x9f\x98\x82 @ The\xe2\x80\xa6 https://t.co/bjoVIchfAB'
b'Mon Dec 18 10:42:40 +0000 2017',9.43E+17,16777601,b'Aswin M. Sahadevan',"b""The number of times I've been told this \xf0\x9f\x98\x8f https://t.co/B0R3nUGw6N"""
b'Mon Dec 18 10:42:41 +0000 2017',9.43E+17,303035523,b'adnaan siddiqi',b'@EnglandNewsBlog @KTHopkins @StarSports_Bet I told u that I understood what u said 5 tweets ago that it\xe2\x80\x99s not only\xe2\x80\xa6 https://t.co/w9Dv0uz5iz'
b'Mon Dec 18 10:42:42 +0000 2017',9.43E+17,183188959,b'Charlotte Holmes',b'One week to go!!!...\xf0\x9f\x8e\x81\xf0\x9f\x8e\x84\xe2\x98\x83\xef\xb8\x8f\n.\nSo the seven sleep countdown has started!!! but don\xe2\x80\x99t let that be an\xe2\x80\xa6 https://t.co/kBXzGeMuao'
b'Mon Dec 18 10:42:42 +0000 2017',9.43E+17,7.43E+17,b'Spaniels Rule',"b""@davejthorp cos the recipients were asked and said they could be released. in SCD they didn't"""
b'Mon Dec 18 10:42:44 +0000 2017',9.43E+17,256784317,b'Daniel Lucas',b'@htcvive will the Black Friday/cyber Monday deal be back at all in the UK after Xmas? Was pretty good with strap etc but I missed it'
b'Mon Dec 18 10:42:46 +0000 2017',9.43E+17,69785076,b'Georgi Neichev',b'#london #ldn #mayfair #christmas #christmastime #people #city #urban #citylife #street\xe2\x80\xa6 https://t.co/C1Lo7UD78K'
b'Mon Dec 18 10:42:47 +0000 2017',9.43E+17,8.27E+17,b'Paulsturdy',b'@V_of_Europe Freedom https://t.co/zMtOug8tlP'
b'Mon Dec 18 10:42:48 +0000 2017',9.43E+17,2227369236,b'ranting',"b""It's worse when you're foundation is light for you. Your neck looks so disconnected"""
b'Mon Dec 18 10:42:48 +0000 2017',9.43E+17,2279676269,b'Matt',b'Still feeling guilty about my assist on Sunday \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fand there was me thinking I was just going to watch .....! https://t.co/ibuF2XTAYV'
b'Mon Dec 18 10:42:48 +0000 2017',9.43E+17,7.07E+17,b'sallgaroe',"b""Some woman wanting to sprinkle her dead mums ashes over the xmas dinner sorry but that's ill"""
b'Mon Dec 18 10:42:49 +0000 2017',9.43E+17,1246085378,b'2posh2pitch',b'Love this place @shucksattheyurt at @droveorchards in #Thornham on the #NorthNorfolkcoast \nThey still have a couple\xe2\x80\xa6 https://t.co/YRNr9knRvq'
